file,scene,feature,mode,slope,p_value,direction,n_pairs,slope_rand_mean,slope_rand_std
comforting_S14,comforting,pitch_min,h2a,0.0092546146572005,0.434,none,23,0.0114314311786963,0.0114008374172951
comforting_S14,comforting,pitch_min,a2h,0.0101423841743591,0.921,none,25,-0.0265056812238875,0.0261065726361042
comforting_S14,comforting,pitch_std,sym,0.0074229646806728,0.648,none,37,-0.000459388279645,0.02036481180336
comforting_S14,comforting,pitch_std,h2a,-0.0208920534524443,0.483,none,20,-0.0198670727470776,0.029812330330419
comforting_S14,comforting,pitch_std,a2h,0.0227505843538662,0.278,none,17,0.0368876531780331,0.0243169625608513
comforting_S14,comforting,intensity_mean,sym,0.0066834392662582,0.911,none,47,4.784857318679003e-05,0.0046903433085024
comforting_S14,comforting,intensity_mean,h2a,0.0152813922302555,0.998,divergence,23,-0.001217703048818,0.005981126734155
comforting_S14,comforting,intensity_mean,a2h,4.969456878050882e-05,0.633,none,24,-0.0008778071141169,0.0026595857806712
comforting_S14,comforting,intensity_max,sym,0.0008318310691703,0.756,none,49,-0.0009830639910857,0.0025125568525397
comforting_S14,comforting,intensity_max,h2a,0.0009421953664656,0.84,none,24,-0.0021525577038737,0.0031168531962663
comforting_S14,comforting,intensity_max,a2h,0.0003917472671847,0.218,none,25,0.0015791627520589,0.0015423385149004
comforting_S14,comforting,intensity_min,sym,0.001322438284477,0.506,none,47,0.0011411627215766,0.007864009927302
comforting_S14,comforting,intensity_min,h2a,-0.0015302514316765,0.601,none,23,-0.0039924738641765,0.0100656344458655
comforting_S14,comforting,intensity_min,a2h,0.0007223882628285,0.893,none,24,-0.008256232790275,0.0079096607973699
comforting_S14,comforting,intensity_std,sym,0.0001124562685601,0.63,none,49,-0.0004874190244883,0.002059322619678
comforting_S14,comforting,intensity_std,h2a,-0.0001756747126652,0.646,none,24,-0.0012523038285761,0.0030320396227729
comforting_S14,comforting,intensity_std,a2h,9.283126414035342e-05,0.217,none,25,0.0017314927990483,0.0021990598977302
comforting_S14,comforting,speech_rate,sym,-0.000205773417002,0.794,none,39,-0.0010237509216317,0.0009584366087086
comforting_S14,comforting,speech_rate,h2a,-0.0023669092055412,0.197,none,19,-0.0011820844394779,0.0013608517969044
comforting_S14,comforting,speech_rate,a2h,0.0011739962546506,0.288,none,20,0.0017664008115021,0.001087217266404
comforting_S14,comforting,mfcc_centroid_dist,sym,1.0500554697319365e-06,0.907,none,43,3.1677528794832003e-09,8.172143508870457e-07
comforting_S14,comforting,mfcc_centroid_dist,h2a,4.71590639097629e-07,0.698,none,20,-3.183716358562729e-07,1.492602863158552e-06
comforting_S14,comforting,mfcc_centroid_dist,a2h,1.3325368465622795e-06,0.696,none,23,5.971337669212057e-07,1.4029840190485876e-06
comforting_S14,comforting,embedding_cosine_dist,sym,3.239257236185421e-05,0.67,none,31,1.899919325663356e-05,3.2716807229851054e-05
comforting_S14,comforting,embedding_cosine_dist,h2a,6.914255232194963e-05,0.827,none,14,1.9337713030369867e-05,5.087544820054844e-05
comforting_S14,comforting,embedding_cosine_dist,a2h,1.9702812200017835e-05,0.793,none,17,-1.0998790769894997e-05,3.9463970274747854e-05
comforting_S17,comforting,pitch_mean,sym,0.0045894928136996,0.987,divergence,45,-0.0103812185054863,0.0061873373533237
comforting_S17,comforting,pitch_mean,h2a,0.0068658675320271,0.987,divergence,22,-0.0113529948673674,0.0076732786269882
comforting_S17,comforting,pitch_mean,a2h,-0.0051375455456212,0.126,none,23,0.0132721622597012,0.0163196772371727
comforting_S17,comforting,pitch_max,sym,-0.2162256937026182,0.092,none,20,-0.130131266731459,0.0615771812161719
comforting_S17,comforting,pitch_max,h2a,-0.2142845914891739,0.135,none,11,-0.1127222012713305,0.09529701870519
comforting_S17,comforting,pitch_max,a2h,-0.2485238117598102,0.008,convergence,9,0.0704682695421034,0.1273352324691561
comforting_S17,comforting,pitch_min,sym,-0.000710040499294,0.158,none,31,0.0024697649680356,0.0034828800783157
comforting_S17,comforting,pitch_min,h2a,0.071950015912763,0.325,none,14,0.0738411591714018,0.0052739742369231
comforting_S17,comforting,pitch_min,a2h,-0.0500965951746798,0.027,convergence,17,-0.0050628076166314,0.0227222261700707
comforting_S17,comforting,pitch_std,sym,-0.0108756245672196,0.673,none,35,-0.0149386495388651,0.0090749879247366
comforting_S17,comforting,pitch_std,h2a,-0.0019066640893104,0.953,none,17,-0.0238014384988776,0.0125955742797511
comforting_S17,comforting,pitch_std,a2h,-0.0216166249846902,0.08,none,18,0.0019425181723668,0.0163705550834506
comforting_S17,comforting,intensity_mean,sym,0.0020645754431189,0.791,none,45,0.0006390021556297,0.0018218138013973
comforting_S17,comforting,intensity_mean,h2a,0.0020186922101346,0.824,none,22,-0.0003954767615794,0.0023859205441063
comforting_S17,comforting,intensity_mean,a2h,0.0039277994807523,0.799,none,23,0.0026164764210625,0.0015698328851742
comforting_S17,comforting,intensity_max,sym,-0.0034670928679446,0.005,convergence,45,-5.046101011415461e-05,0.0013190659355136
comforting_S17,comforting,intensity_max,h2a,-0.0053624578946491,0.0,convergence,22,7.904672749224264e-05,0.0016140636523816
comforting_S17,comforting,intensity_max,a2h,-0.0027079330728648,0.494,none,23,-0.0027854783867042,0.0021023188483356
comforting_S17,comforting,intensity_min,sym,0.0003891939890822,0.358,none,45,0.0023243932108881,0.0059925653504866
comforting_S17,comforting,intensity_min,h2a,-0.0017153120365585,0.381,none,22,0.0011301921731356,0.0086000566781736
comforting_S17,comforting,intensity_min,a2h,0.0032639635909131,0.802,none,23,-0.0001598325374598,0.0043036181637714
comforting_S17,comforting,intensity_std,sym,-0.0010616704516294,0.139,none,45,0.0008161841200831,0.0016883081704451
comforting_S17,comforting,intensity_std,h2a,-0.0034123650096342,0.05,none,22,0.0002289030255993,0.0022020451185507
comforting_S17,comforting,intensity_std,a2h,0.0011552969650863,0.987,divergence,23,-0.0023603764412617,0.0016073415540191
comforting_S17,comforting,speech_rate,sym,-0.0002678358277984,0.249,none,42,1.2296609255058534e-05,0.0004106901529881
comforting_S17,comforting,speech_rate,h2a,-0.000483689806198,0.096,none,21,0.0002500692313401,0.0005743764711117
comforting_S17,comforting,speech_rate,a2h,0.0005819355507758,0.993,divergence,21,-0.0006570872655777,0.0005060103443336
comforting_S17,comforting,mfcc_centroid_dist,sym,-4.039337431770849e-07,0.47,none,32,-3.750341482764234e-07,6.675692445212188e-07
comforting_S17,comforting,mfcc_centroid_dist,h2a,-1.4486736754208597e-06,0.22,none,15,-5.992451798208758e-07,1.099714118952776e-06
comforting_S17,comforting,mfcc_centroid_dist,a2h,1.1574436599004428e-06,0.86,none,17,1.2960548151704008e-07,9.980730394849695e-07
comforting_S17,comforting,embedding_cosine_dist,sym,6.452357603740073e-06,0.774,none,38,-9.419266062280273e-06,2.1152837198392484e-05
comforting_S17,comforting,embedding_cosine_dist,h2a,1.807353973659044e-05,0.741,none,19,-1.999333095143261e-06,3.165633576995203e-05
comforting_S17,comforting,embedding_cosine_dist,a2h,4.647492825367457e-06,0.354,none,19,1.4087984496563215e-05,2.3213259464087076e-05
comforting_S18,comforting,pitch_mean,sym,0.0024225186520975,0.323,none,53,0.0061555429952352,0.0084823833263435
comforting_S18,comforting,pitch_mean,h2a,-0.0158037606634525,0.164,none,26,-0.0048131948317476,0.011451480731733
comforting_S18,comforting,pitch_mean,a2h,0.0098426229231664,0.662,none,27,0.0033403579419596,0.0168122446621005
comforting_S18,comforting,pitch_max,sym,0.0044680327368829,0.219,none,51,0.0485925640147225,0.0550966296020301
comforting_S18,comforting,pitch_max,h2a,0.1385881160993186,0.247,none,25,0.1919560124896123,0.0746971912576291
comforting_S18,comforting,pitch_max,a2h,-0.1707477900327176,0.24,none,26,-0.0642466571354284,0.1489920211814589
comforting_S18,comforting,pitch_min,sym,-0.009035297736424,0.015,convergence,48,0.0036996541458075,0.0062579192086744
comforting_S18,comforting,pitch_min,h2a,-0.0346152642574057,0.096,none,24,-0.0220343106182984,0.0099885185461719
comforting_S18,comforting,pitch_min,a2h,0.0266552197138708,0.805,none,24,-0.0012142418430733,0.0326482005971329
comforting_S18,comforting,pitch_std,sym,0.0035482302807447,0.392,none,52,0.0066140030600772,0.0100967325949834
comforting_S18,comforting,pitch_std,h2a,0.0187529469039855,0.495,none,25,0.0185200627501337,0.0140183787684159
comforting_S18,comforting,pitch_std,a2h,-0.0138283847665411,0.439,none,27,-0.0112517579295324,0.0228654122999833
comforting_S18,comforting,intensity_mean,sym,-0.0017828348003375,0.309,none,55,-0.0005527380185546,0.002472662383806
comforting_S18,comforting,intensity_mean,h2a,0.0001985097918907,0.516,none,27,4.159905892833866e-05,0.0034466708009216
comforting_S18,comforting,intensity_mean,a2h,-0.004175646857939,0.194,none,28,-0.0021613795775981,0.0022246435858768
comforting_S18,comforting,intensity_max,sym,0.0063896018445141,0.998,divergence,55,0.0014933494342817,0.0019936772339346
comforting_S18,comforting,intensity_max,h2a,0.0042604281163705,0.952,divergence,27,7.610206021824844e-05,0.0026113789053512
comforting_S18,comforting,intensity_max,a2h,0.0065103994087714,0.972,divergence,28,0.0042680814888234,0.0011645215189968
comforting_S18,comforting,intensity_min,sym,0.0040652800386556,0.694,none,54,0.0008545101332225,0.005898478493624
comforting_S18,comforting,intensity_min,h2a,0.0038115421039543,0.657,none,26,0.0004492172154149,0.0078740393229299
comforting_S18,comforting,intensity_min,a2h,0.0041104707648478,0.76,none,28,0.0009950843052862,0.0042864791930826
comforting_S18,comforting,intensity_std,sym,0.0019863759149626,0.652,none,55,0.0012570804731439,0.0018156450652202
comforting_S18,comforting,intensity_std,h2a,0.0010549633258913,0.421,none,27,0.0015436244485402,0.0024814364119199
comforting_S18,comforting,intensity_std,a2h,0.0025095181193622,0.951,divergence,28,-0.0006941322521675,0.0019718631518928
comforting_S18,comforting,speech_rate,sym,-6.42503076538152e-05,0.499,none,53,-4.173002462817914e-05,0.0006474369200471
comforting_S18,comforting,speech_rate,h2a,8.18323250855814e-05,0.439,none,27,0.0002352829264143,0.0008825200422885
comforting_S18,comforting,speech_rate,a2h,-0.000294110180274,0.682,none,26,-0.0006444714898638,0.0007355048132782
comforting_S18,comforting,mfcc_centroid_dist,sym,-8.259317473822112e-08,0.292,none,46,3.803601968638681e-07,7.966856049812045e-07
comforting_S18,comforting,mfcc_centroid_dist,h2a,-1.5927919357150638e-07,0.225,none,22,6.823785493944494e-07,1.1643130990379244e-06
comforting_S18,comforting,mfcc_centroid_dist,a2h,-8.18632121210576e-08,0.546,none,24,-2.1202152041675842e-07,1.498851137606169e-06
comforting_S18,comforting,embedding_cosine_dist,sym,4.111788517273127e-06,0.462,none,46,8.071112023316868e-06,3.922107859053482e-05
comforting_S18,comforting,embedding_cosine_dist,h2a,3.0093666211023497e-05,0.716,none,21,2.2208056519014585e-06,5.2333856899502806e-05
comforting_S18,comforting,embedding_cosine_dist,a2h,-2.4443590357897392e-06,0.752,none,25,-2.161778556422959e-05,2.8412353938872787e-05
comforting_S20,comforting,pitch_mean,sym,0.011756244930261,0.216,none,54,0.0186185537585752,0.0080862595112712
comforting_S20,comforting,pitch_mean,h2a,-0.0167758474948045,0.036,convergence,27,0.0025862852470554,0.0102803172954541
comforting_S20,comforting,pitch_mean,a2h,0.027310242704909,0.973,divergence,27,-0.0011321309667206,0.014856561735909
comforting_S20,comforting,pitch_max,sym,-0.004112620440945,0.383,none,31,0.0148366782265215,0.0699294531974868
comforting_S20,comforting,pitch_max,h2a,-0.2004189065362279,0.195,none,13,-0.1135359772878931,0.105361183580028
comforting_S20,comforting,pitch_max,a2h,0.0531116179566584,0.543,none,18,0.0386200769249415,0.1497554897364681
comforting_S20,comforting,pitch_min,sym,0.0079636990051199,0.032,none,46,0.0183045686358723,0.0056025837897533
comforting_S20,comforting,pitch_min,h2a,-0.0115467818985773,0.202,none,23,-0.0049622374642789,0.007999481568523
comforting_S20,comforting,pitch_min,a2h,0.01410220616116,0.819,none,23,-0.017338124673005,0.0336486707882097
comforting_S20,comforting,pitch_std,sym,0.0284707195278788,0.69,none,36,0.022700283219312,0.0115616362541089
comforting_S20,comforting,pitch_std,h2a,-0.0142971288055381,0.056,none,16,0.0105431595176962,0.015215321783127
comforting_S20,comforting,pitch_std,a2h,0.0429214599087627,0.86,none,20,0.017254065116881,0.0245831294932842
comforting_S20,comforting,intensity_mean,sym,0.0007612215538646,0.51,none,55,0.0007354163788384,0.0018361749953368
comforting_S20,comforting,intensity_mean,h2a,-0.0019310081930691,0.183,none,27,0.0002190212392433,0.0025211418641256
comforting_S20,comforting,intensity_mean,a2h,0.0029757699614403,0.971,divergence,28,0.0002604348267305,0.0013816074195714
comforting_S20,comforting,intensity_max,sym,-0.0009857660473669,0.062,none,55,0.0012926608397351,0.001465420731082
comforting_S20,comforting,intensity_max,h2a,-0.0020968216191187,0.048,convergence,27,0.0011131047307341,0.0018875415338218
comforting_S20,comforting,intensity_max,a2h,-0.0016013136130934,0.944,none,28,-0.0027403855643768,0.0007008160249663
comforting_S20,comforting,intensity_min,sym,0.0105215462727155,0.977,divergence,55,-0.0005838129170959,0.0053899377315021
comforting_S20,comforting,intensity_min,h2a,0.0165262539300692,0.997,divergence,27,-0.0007665884526816,0.0070619172031612
comforting_S20,comforting,intensity_min,a2h,0.0074695917882315,0.955,divergence,28,-0.0005852596859143,0.0044620044899158
comforting_S20,comforting,intensity_std,sym,0.0032918073725576,0.996,divergence,55,-0.0008135530048358,0.0014006392080337
comforting_S20,comforting,intensity_std,h2a,0.0030225957564841,0.927,none,27,1.61233842306784e-05,0.002036272933577
comforting_S20,comforting,intensity_std,a2h,0.003518500668987,0.951,divergence,28,0.0009166845745211,0.0015671853470505
comforting_S20,comforting,speech_rate,sym,0.0009707036831242,0.974,divergence,51,-0.0002824850632794,0.000676187876707
comforting_S20,comforting,speech_rate,h2a,0.0004867719577693,0.764,none,27,-8.567994883222552e-05,0.0007909008804809
comforting_S20,comforting,speech_rate,a2h,0.0011253580065396,0.348,none,24,0.0013017456504852,0.0004250181568382
comforting_S20,comforting,mfcc_centroid_dist,sym,-2.335690814409047e-07,0.042,convergence,49,8.341594688756801e-07,6.414099115582811e-07
comforting_S20,comforting,mfcc_centroid_dist,h2a,-7.625872606936875e-07,0.059,none,25,6.370488749541019e-07,9.09891036263624e-07
comforting_S20,comforting,mfcc_centroid_dist,a2h,7.482685787231026e-07,0.814,none,24,-3.317762757786229e-07,1.2318158243447833e-06
comforting_S20,comforting,embedding_cosine_dist,sym,1.6211752660248598e-05,0.674,none,54,5.519963208473696e-06,2.3506135323328045e-05
comforting_S20,comforting,embedding_cosine_dist,h2a,-6.59168801707157e-06,0.54,none,27,-9.931960684721942e-06,3.341159477122327e-05
comforting_S20,comforting,embedding_cosine_dist,a2h,4.69648062252552e-05,0.76,none,27,3.2789539642952016e-05,2.016613649169392e-05
comforting_S22,comforting,pitch_mean,sym,-0.0138650201080904,0.694,none,30,-0.018310337414973,0.0080610544456104
comforting_S22,comforting,pitch_mean,h2a,-0.0226711963077179,0.353,none,14,-0.0181346807175556,0.0126150989633185
comforting_S22,comforting,pitch_mean,a2h,-0.0108685892958531,0.135,none,16,0.0068502768619631,0.016496942965481
comforting_S22,comforting,pitch_max,sym,-0.0084522408004314,0.076,none,21,0.0993776043863133,0.0773193730897109
comforting_S22,comforting,pitch_max,h2a,-0.053113736445662,0.3276209677419355,none,11,-0.0057791538608777,0.1116972372176706
comforting_S22,comforting,pitch_max,a2h,-0.03145390627931,0.839,none,10,-0.2042870287912983,0.1798445113639767
comforting_S22,comforting,pitch_min,sym,0.0108336375065241,0.854,none,27,0.0015763379553972,0.0085678165740239
comforting_S22,comforting,pitch_min,h2a,-0.0249667033586261,0.992,none,13,-0.0568767042684899,0.0139828660011288
comforting_S22,comforting,pitch_min,a2h,0.034375361307284,0.825,none,14,-0.0082008934517362,0.0454419153930976
comforting_S22,comforting,pitch_std,sym,0.0086440414775394,0.928,none,28,-0.0100535363934318,0.0124320630743376
comforting_S22,comforting,pitch_std,h2a,0.0023489367782826,0.866,none,14,-0.0193364206876464,0.0207415983217875
comforting_S22,comforting,pitch_std,a2h,0.0114001218576907,0.71,none,14,0.0004057742945467,0.0197737344319505
comforting_S22,comforting,intensity_mean,sym,-0.0003668603427876,0.668,none,31,-0.0015512683664115,0.0027630104395524
comforting_S22,comforting,intensity_mean,h2a,0.0022506794478912,0.769,none,15,-0.0006683138827317,0.003943278860878
comforting_S22,comforting,intensity_mean,a2h,-0.0019838636824473,0.164,none,16,0.0005667356008479,0.0027351002772973
comforting_S22,comforting,intensity_max,sym,-0.0021540253015934,0.032,convergence,31,7.841205618492994e-05,0.0012558258190292
comforting_S22,comforting,intensity_max,h2a,-0.0020969330370358,0.161,none,15,-3.088249896664577e-05,0.0020765614870812
comforting_S22,comforting,intensity_max,a2h,-0.0035037350666488,0.213,none,16,-0.0024024514230149,0.0014215117885181
comforting_S22,comforting,intensity_min,sym,-0.0001760205699381,0.692,none,31,-0.0026159900066923,0.0047596676402413
comforting_S22,comforting,intensity_min,h2a,0.0094825431201367,0.896,none,15,-0.0008482255648239,0.0084298069400775
comforting_S22,comforting,intensity_min,a2h,-0.0065606895819532,0.25,none,16,-0.001911789387099,0.0069730157706721
comforting_S22,comforting,intensity_std,sym,0.0010702937481392,0.916,none,31,-0.0020360584440526,0.0022654487540092
comforting_S22,comforting,intensity_std,h2a,0.0043204650355277,0.94,none,15,-0.001409979447401,0.0037971458992445
comforting_S22,comforting,intensity_std,a2h,-0.0028287815570459,0.096,none,16,0.0008755291295673,0.002826150917177
comforting_S22,comforting,speech_rate,sym,0.0015416585270451,0.939,none,29,0.0002891187438982,0.000807149314852
comforting_S22,comforting,speech_rate,h2a,0.0016070177384519,0.79,none,15,0.0004271952979125,0.0014459823804016
comforting_S22,comforting,speech_rate,a2h,0.0012020026917206,0.707,none,14,0.0007470643145173,0.0008759241317147
comforting_S22,comforting,mfcc_centroid_dist,sym,4.231981802911938e-07,0.881,none,27,-5.646445036586453e-07,8.63253376186686e-07
comforting_S22,comforting,mfcc_centroid_dist,h2a,6.580312200396273e-07,0.82,none,13,-6.837977475977224e-07,1.47949553608893e-06
comforting_S22,comforting,mfcc_centroid_dist,a2h,-1.2747149316801076e-07,0.711,none,14,-9.054685660409204e-07,1.4842761991788674e-06
comforting_S22,comforting,embedding_cosine_dist,sym,-3.671192459088055e-05,0.205,none,28,-1.1496705061910092e-05,3.00085819385844e-05
comforting_S22,comforting,embedding_cosine_dist,h2a,-3.4108732425074494e-05,0.327,none,12,-1.4620685165270192e-05,4.369223889532236e-05
comforting_S22,comforting,embedding_cosine_dist,a2h,-6.854046219269326e-05,0.293,none,16,-5.271811358262892e-05,2.8130564671952697e-05
comforting_S23,comforting,pitch_mean,sym,-0.0181944872265877,0.236,none,21,-0.0104944967716956,0.010784015055268
comforting_S23,comforting,pitch_mean,h2a,-0.0113781944096989,0.143,none,12,0.0029428942490605,0.0132056607509501
comforting_S23,comforting,pitch_mean,a2h,-0.0366676477930082,0.1189743589743589,none,9,0.0012836834391659,0.033068258027465
comforting_S23,comforting,pitch_max,sym,-0.0006547644172316,0.179,none,17,0.0977857576759319,0.1238670698271578
comforting_S23,comforting,pitch_max,h2a,-0.0676563010084597,0.0888638920134983,none,11,0.114589382552944,0.1598900492129915
comforting_S23,comforting,pitch_min,sym,-0.0306702223982494,0.084,none,16,-0.0203873098588539,0.0081276387533331
comforting_S23,comforting,pitch_min,h2a,0.0747809818392186,0.132,none,8,0.0827580229717654,0.0103660899374998
comforting_S23,comforting,pitch_min,a2h,-0.0189123618570233,0.448098663926002,none,8,-0.0095295917662044,0.0734065596826811
comforting_S23,comforting,pitch_std,sym,-8.149128774000184e-05,0.524,none,24,-0.0012833233055553,0.0182214176585091
comforting_S23,comforting,pitch_std,h2a,0.0055061261987534,0.352,none,14,0.0144628682564747,0.0259579417426532
comforting_S23,comforting,pitch_std,a2h,-0.0269355502456641,0.253,none,10,-0.0005146440617675,0.0382193826386932
comforting_S23,comforting,intensity_mean,sym,0.0032114022711164,0.859,none,28,0.0010212525363251,0.002095589467559
comforting_S23,comforting,intensity_mean,h2a,0.0027860888687091,0.813,none,14,0.0002253433081614,0.0030711245320813
comforting_S23,comforting,intensity_mean,a2h,0.0036746557159277,0.919,none,14,0.0006350567665763,0.0021388302394005
comforting_S23,comforting,intensity_max,sym,0.0008814197088428,0.605,none,28,0.0001410837377703,0.0025720341212621
comforting_S23,comforting,intensity_max,h2a,-0.0042268707558877,0.168,none,14,0.0001530270548496,0.0044880161105197
comforting_S23,comforting,intensity_max,a2h,0.0018833258590974,0.509,none,14,0.0021323191395509,0.003597457762344
comforting_S23,comforting,intensity_min,sym,0.0016804889254117,0.384,none,28,0.0025547745827293,0.0030647638017883
comforting_S23,comforting,intensity_min,h2a,0.0003763906614916,0.345,none,14,0.0018739464028163,0.0047684950354453
comforting_S23,comforting,intensity_min,a2h,0.0039364174695477,0.879,none,14,0.0011444606847615,0.0023429886552498
comforting_S23,comforting,intensity_std,sym,0.0034279402268048,0.865,none,28,0.001832660826535,0.0014502454703434
comforting_S23,comforting,intensity_std,h2a,0.0006636054768238,0.527,none,14,0.0005375056840344,0.0019421053332919
comforting_S23,comforting,intensity_std,a2h,0.0065238673655533,0.999,divergence,14,0.0013692328288146,0.001762459495544
comforting_S23,comforting,speech_rate,sym,0.0009101488642311,0.793,none,28,0.0004182899012185,0.0006020341442177
comforting_S23,comforting,speech_rate,h2a,0.0009095558994881,0.835,none,14,0.0001226776007661,0.000893153459182
comforting_S23,comforting,speech_rate,a2h,0.0013608374112629,0.802,none,14,0.0008061110788835,0.0006598317081471
comforting_S23,comforting,mfcc_centroid_dist,sym,2.6021616928882e-07,0.662,none,21,-9.265070881021765e-08,8.592452113837199e-07
comforting_S23,comforting,mfcc_centroid_dist,h2a,4.380840271287411e-07,0.671,none,12,-4.608176425551389e-08,1.267051092175651e-06
comforting_S23,comforting,mfcc_centroid_dist,a2h,-9.817010016080673e-08,0.4,none,9,1.8301358328208388e-07,1.153161442453755e-06
comforting_S23,comforting,embedding_cosine_dist,sym,-1.4950898085377844e-05,0.313,none,25,1.2971736251179624e-05,5.349072342416857e-05
comforting_S23,comforting,embedding_cosine_dist,h2a,3.19895231596166e-05,0.559,none,12,2.404712204025989e-05,8.57176648586695e-05
comforting_S23,comforting,embedding_cosine_dist,a2h,9.571699029534322e-06,0.351,none,13,3.377501575512666e-05,6.626514198597902e-05
comforting_S24,comforting,pitch_mean,sym,-0.0457761936521846,0.421,none,47,-0.0411161581242773,0.0211423045899717
comforting_S24,comforting,pitch_mean,h2a,-0.0844491625695629,0.309,none,23,-0.0702051332138751,0.0287300940881693
comforting_S24,comforting,pitch_mean,a2h,-0.0387067513344833,0.291,none,24,-0.0061741703356862,0.0559318182052005
comforting_S24,comforting,pitch_max,sym,0.3479537910995309,0.971,divergence,21,0.0245769077280431,0.1680861674187349
comforting_S24,comforting,pitch_max,h2a,0.035500184478422,0.5541082164328658,none,12,0.0198444094803988,0.2555230245734555
comforting_S24,comforting,pitch_max,a2h,0.5856576138858893,0.979,divergence,9,-0.060110790666183,0.3151501562125959
comforting_S24,comforting,pitch_min,sym,0.0090295384963567,0.074,none,36,0.016625280731886,0.0051652404325785
comforting_S24,comforting,pitch_min,h2a,0.0415170927386714,0.279,none,17,0.045451658179011,0.0067738457184494
comforting_S24,comforting,pitch_min,a2h,-0.0470436387446664,0.31,none,19,-0.0142923452660732,0.0686361587830372
comforting_S24,comforting,pitch_std,sym,0.0482644512182678,0.824,none,24,0.0223162496834099,0.0287109720440175
comforting_S24,comforting,pitch_std,h2a,0.0067131482771954,0.274,none,15,0.0316370184002725,0.0444778546150561
comforting_S24,comforting,pitch_std,a2h,0.1083763622485975,0.958,divergence,9,-0.0101931292861213,0.0664942612803792
comforting_S24,comforting,intensity_mean,sym,0.0055990418994217,0.692,none,49,0.003788302505848,0.0033571347570543
comforting_S24,comforting,intensity_mean,h2a,0.007126255316274,0.734,none,24,0.0042089949964184,0.0046340011177262
comforting_S24,comforting,intensity_mean,a2h,0.0025595755736282,0.698,none,25,0.0009298625975729,0.0030762051014977
comforting_S24,comforting,intensity_max,sym,-0.005285374975162,0.164,none,49,-0.0043018680322748,0.0010326769953948
comforting_S24,comforting,intensity_max,h2a,-0.0046456081466218,0.266,none,24,-0.0037836644519411,0.0014814304388497
comforting_S24,comforting,intensity_max,a2h,-0.0065944648307793,0.012,convergence,25,-0.0022468857475092,0.0019599328463115
comforting_S24,comforting,intensity_min,sym,0.0009387934374098,0.534,none,49,0.0001637509265992,0.0055862995675035
comforting_S24,comforting,intensity_min,h2a,-0.0012855057707203,0.437,none,24,-0.0001643316176705,0.0079009692992331
comforting_S24,comforting,intensity_min,a2h,0.0022884484320451,0.703,none,25,0.0004314296532284,0.0034104810861284
comforting_S24,comforting,intensity_std,sym,0.0008365804292649,0.778,none,49,-0.0004361556843086,0.0016391965397584
comforting_S24,comforting,intensity_std,h2a,0.000650202540392,0.637,none,24,-0.0001481965874925,0.0023766273026512
comforting_S24,comforting,intensity_std,a2h,0.0019407481342567,0.387,none,25,0.0025360437985213,0.0021442675643729
comforting_S24,comforting,speech_rate,sym,0.0004624014349035,0.703,none,42,-1.980483352848337e-06,0.0008584095671673
comforting_S24,comforting,speech_rate,h2a,0.0011733775606855,0.798,none,20,-1.2569067114963358e-05,0.0013961598483196
comforting_S24,comforting,speech_rate,a2h,0.0003308709925806,0.3,none,22,0.001051330228045,0.0013728309450268
comforting_S24,comforting,mfcc_centroid_dist,sym,7.168906087029949e-07,0.687,none,38,2.1494215178868877e-07,1.061039845358728e-06
comforting_S24,comforting,mfcc_centroid_dist,h2a,7.18805235858936e-07,0.732,none,21,-1.7383922096989058e-07,1.4257015764454762e-06
comforting_S24,comforting,mfcc_centroid_dist,a2h,1.0027689367646818e-06,0.572,none,17,7.938849850613182e-07,1.3824588440218525e-06
comforting_S24,comforting,embedding_cosine_dist,sym,4.531774961756379e-05,0.706,none,38,2.100458131472259e-05,4.321907002100502e-05
comforting_S24,comforting,embedding_cosine_dist,h2a,2.78409919560944e-05,0.618,none,21,9.854068347550642e-06,5.719463778863966e-05
comforting_S24,comforting,embedding_cosine_dist,a2h,6.927819512245023e-05,0.933,none,17,-1.6168860512694442e-06,5.094213848602444e-05
comforting_S25,comforting,pitch_mean,sym,0.0018164398567495,0.93,none,46,-0.0087707319451666,0.0074710203707692
comforting_S25,comforting,pitch_mean,h2a,0.0014373119111561,0.784,none,23,-0.0061043541872615,0.0101352365001853
comforting_S25,comforting,pitch_mean,a2h,0.0022104907744409,0.283,none,23,0.0148071898791316,0.0242907405910744
comforting_S25,comforting,pitch_max,sym,-0.0679625785490907,0.923,none,45,-0.1439432946389765,0.0575108645801251
comforting_S25,comforting,pitch_max,h2a,-0.0939457543678491,0.855,none,22,-0.1716465614131816,0.075173052893377
comforting_S25,comforting,pitch_max,a2h,0.0470328047429019,0.168,none,23,0.1476165094186882,0.1004288308615576
comforting_S25,comforting,pitch_min,sym,0.0211626947580706,0.956,divergence,44,0.0127509336201539,0.0045874490247448
comforting_S25,comforting,pitch_min,h2a,0.0383213474692213,0.979,divergence,21,0.0260388035193476,0.0061426710881692
comforting_S25,comforting,pitch_min,a2h,0.0118299609694745,0.611,none,23,0.0052046230573867,0.0245492369820664
comforting_S25,comforting,pitch_std,sym,-0.0059574030461002,0.464,none,43,-0.0051860257823778,0.008142751752045
comforting_S25,comforting,pitch_std,h2a,-0.0023040049535972,0.733,none,22,-0.0090028319444416,0.0111822734591773
comforting_S25,comforting,pitch_std,a2h,-0.0152314781350795,0.18,none,21,0.0056801125879031,0.0230391541156572
