file,scene,feature,s_sync_real,s_sync_rand_mean,s_sync_rand_std,slope,slope_rand_mean,slope_rand_std,norm_sync,norm_conv,EI_raw,EI
neutral_S21,neutral,pitch_mean,0.1435751720421131,0.1828102249804669,0.1128541665460607,-0.0486090416098469,0.0009720041360567,0.0121260669441804,-0.3476615364691942,4.088798616578542,1.8705685400546737,2.768879910106356
neutral_S21,neutral,pitch_max,0.1660727220925584,0.2195796760804564,0.1570557237722544,-0.1900619628402438,-0.0761599526163863,0.0425342206162833,-0.3406877043557362,2.6778910856603915,1.1686016906523276,1.7437807195431587
neutral_S21,neutral,pitch_min,0.275399572848536,0.1972824079769326,0.0987235294994168,-0.0001770088910102,0.005757424276767,0.0081477246343414,0.791272002406122,0.7283546553309475,0.7598133288685347,1.146817174707674
neutral_S21,neutral,pitch_std,0.1795799715253198,0.1809145544381178,0.0938850499264313,-0.0295916433652997,-0.009332428924786,0.0079650434686219,-0.0142150737933652,2.5435158665893534,1.264650396397994,1.8840429706713333
neutral_S21,neutral,intensity_mean,0.2056933741743575,0.2035659837976919,0.1347247345733567,-0.0045608614679262,-0.0042658964949502,0.0017168968276379,0.0157906444084124,0.1718012219649865,0.0937959331866994,0.1742158420439777
neutral_S21,neutral,intensity_max,0.1624832834509703,0.1885858345379796,0.12216656416233,0.0011613890118565,-0.0003468190692554,0.0016300129623729,-0.2136636260992435,-0.92527367323283,-0.5694686496660368,-0.7943654913771846
neutral_S21,neutral,intensity_min,0.1628044166123236,0.1936969109051703,0.1091294189407062,0.0029464428918204,0.0023153628686877,0.0030095944792671,-0.2830812680275671,-0.2096893875504388,-0.246385327789003,-0.3225590919402407
neutral_S21,neutral,intensity_std,0.1445719848299468,0.1956885993757708,0.1183335278887948,0.0011782805689432,0.0022856636454119,0.0011425939534327,-0.4319706803118503,0.969183385875432,0.2686063527817909,0.4294957313742362
neutral_S21,neutral,speech_rate,0.1808202655569324,0.1604237699266884,0.0545421883842031,-0.0009941250640306,-7.64418033630384e-06,0.0004850146938007,0.3739581456939009,2.0339195828563006,1.2039388642751008,1.7953844499876053
neutral_S21,neutral,mfcc_centroid_dist,0.177701729861966,0.1732273788191705,0.065871641638019,3.796699966120669e-08,1.6478679987541789e-07,8.516291850526984e-07,0.0679253003497798,0.1489143425801731,0.1084198214649765,0.1955714602611509
neutral_S21,neutral,embedding_cosine_dist,0.1616924158965038,0.2273561849789133,0.1559490706353946,6.869866691351229e-05,1.6652722448962696e-05,2.665450737901332e-05,-0.4210590599538096,-1.9526132569056016,-1.1868361584297056,-1.6959222159610778
neutral_S22,neutral,pitch_mean,0.1593124026917239,0.2011462021142779,0.1231333138762182,-0.0028605395998376,0.0042376116605887,0.0064117183158557,-0.3397439580372872,1.107059123741151,0.3836575828519318,0.5975078289805758
neutral_S22,neutral,pitch_max,0.2607489646040718,0.1931976242583671,0.1104575350573725,-0.1042410569874226,0.0022449339208149,0.0442669392512673,0.6115593681374298,2.4055422107185547,1.5085507894279924,2.2402166214441093
neutral_S22,neutral,pitch_min,0.176188914968331,0.1917546942407881,0.0961251360475131,-0.0164805883517711,-0.0053735184926524,0.0054471362126837,-0.1619324550527884,2.0390659284884047,0.938566736717808,1.4078551052776338
neutral_S22,neutral,pitch_std,0.1640262182865696,0.2045883704544829,0.1353951741068608,0.0148564274344527,0.0074698435340549,0.0074623227600268,-0.2995834411047735,-0.9898504980199052,-0.6447169695623393,-0.9042524353014092
neutral_S22,neutral,intensity_mean,0.1642335481913143,0.199702827606557,0.1375815643723715,-0.0008993829404176,-0.0006378488984702,0.0012648717291875,-0.2578054667211319,0.206767244387222,-0.0255191111669549,-2.280682252851469e-05
neutral_S22,neutral,intensity_max,0.2179719740129319,0.2046634615167566,0.1312390205129636,0.0003690481595116,9.05448610645774e-05,0.0010394424156268,0.1014066734432896,-0.2679352836290414,-0.0832643050928759,-0.0843495119978151
neutral_S22,neutral,intensity_min,0.1798945440139661,0.2151951052899063,0.1357002231040553,0.0043449184048096,-0.0001139854327939,0.0023552080497808,-0.2601363540048982,-1.8932101722472,-1.076673263126049,-1.5350486720009555
neutral_S22,neutral,intensity_std,0.2037846405333939,0.1869946915129091,0.1286744497908453,0.0009099185640476,-0.0005305987249304,0.0010420231907593,0.1304839387133664,-1.3824234448451438,-0.6259697530658886,-0.8768754210276061
neutral_S22,neutral,speech_rate,0.1798057303776322,0.1832406763893145,0.0841922270419434,-8.05894023520787e-05,1.5647908432416708e-05,0.0004537401270177,-0.0407988496369272,0.2120978618687195,0.0856495061158961,0.1623194173005977
neutral_S22,neutral,mfcc_centroid_dist,0.1620680275462174,0.1830454574579628,0.1045094118896181,-1.4231891633232366e-06,-9.715130349196129e-07,5.808510024139013e-07,-0.2007228778007244,0.7776109992520415,0.2884440607256585,0.4584652167184537
neutral_S22,neutral,embedding_cosine_dist,0.1974221848114238,0.1799969174864542,0.0963909658765447,3.664490393353717e-05,3.4925698716002805e-07,2.5555090292024496e-05,0.1807769760009198,-1.4202903034823036,-0.6197566637406919,-0.8678022962161159
neutral_S23,neutral,pitch_mean,0.1638271945902586,0.2136133836236421,0.1629670130700765,0.0008446054708339,-0.0055951832700481,0.0071083664831729,-0.3054985674430642,-0.9059449531937368,-0.6057217603184005,-0.8473067868482977
neutral_S23,neutral,pitch_max,0.3736977976368032,0.1827474995621301,0.0855593829267331,0.1231072620378958,0.095294207651189,0.0407110424858195,2.2317867607599418,-0.6831820726869049,0.7743023440365184,1.1679758344555002
neutral_S23,neutral,pitch_min,0.1550916472204518,0.2067214667032884,0.0943667807359057,-0.0036989145600465,-0.0010916559920522,0.0081267717878272,-0.5471185843175842,0.3208234014765394,-0.1131475914205223,-0.1279887987417972
neutral_S23,neutral,pitch_std,0.1784129095041038,0.1835783245729597,0.1200452051603765,0.0162453561493255,-0.0017326372593327,0.0089703982993923,-0.0430289161649986,-2.004146617422341,-1.02358776679367,-1.457526636071056
neutral_S23,neutral,intensity_mean,0.1584799825139466,0.1870492392613928,0.0715846886481346,-0.0001469512297841,-1.7706275728763843e-05,0.0012937436795683,-0.3990973109888728,0.0998999694425274,-0.1495986707731726,-0.1812191927003866
neutral_S23,neutral,intensity_max,0.2430083730406719,0.1823361671926497,0.1026392203164316,0.0104505776457418,0.0027596534639549,0.0026287986411041,0.5911210710776331,-2.9256421779633524,-1.1672605534428595,-1.667335485912664
neutral_S23,neutral,intensity_min,0.1864502724825091,0.1771316248737021,0.073646181555667,0.0004907499607568,0.0027936524834662,0.0026784522825866,0.126532664857353,0.8597885195421406,0.4931605921997468,0.7574177254981251
neutral_S23,neutral,intensity_std,0.1400374320566007,0.1839457558429375,0.0745993872304439,0.0037227604824301,0.001624178662561,0.0011780799612237,-0.5885882634759478,-1.781357708257131,-1.1849729858665394,-1.6932013799443808
neutral_S23,neutral,speech_rate,0.1321303737420474,0.1704100025428149,0.0785581426052574,-0.0014450216474007,-0.0001643888643533,0.0006769522129581,-0.4872776714326963,1.8917624590536124,0.702242393810458,1.0627449439773382
neutral_S23,neutral,mfcc_centroid_dist,0.1909416902902034,0.1867583571697182,0.1151666394357237,6.562381505666741e-07,2.3376491741790506e-07,6.8704307654349e-07,0.0363241746132565,-0.6149152033875802,-0.2892955143871618,-0.3852218766374654
neutral_S23,neutral,embedding_cosine_dist,0.1759260767842433,0.2025351050343033,0.111625801337105,5.604438212489722e-05,2.03463877709361e-05,3.8288517070686e-05,-0.2383770412514389,-0.9323420462604386,-0.5853595437559388,-0.8175713488656872
neutral_S24,neutral,pitch_mean,0.1720683082370726,0.2007375754716345,0.1328887815787164,-0.0126030587451024,-0.0272901034038008,0.0137071081251044,-0.2157388072489756,-1.0714911215881675,-0.6436149644185717,-0.9026431505013728
neutral_S24,neutral,pitch_max,0.1983024060025181,0.1675537798337523,0.05454850193164,0.2241121542348236,0.0488945985480357,0.1175873383718299,0.5636933202546952,-1.4901056364820684,-0.4632061581136866,-0.6391878014758945
neutral_S24,neutral,pitch_min,0.1812388834836409,0.1821866061882259,0.0420919862627964,0.0476326032689682,0.0350345228742127,0.0097929702099147,-0.0225155139666733,-1.2864412047328415,-0.6544783593497575,-0.918507229211369
neutral_S24,neutral,pitch_std,0.1464192076096211,0.2290152085252515,0.1298631445344059,0.0104440675868716,-0.0123092345790457,0.022943397493986,-0.6360234168959882,-0.991714595533703,-0.8138690062148456,-1.151269250984701
neutral_S24,neutral,intensity_mean,0.1737485027903676,0.1737211369910998,0.0751000769989314,-0.0041175920402025,0.0012831158065579,0.0021443832311848,0.0003643910946746,2.518536690746475,1.2594505409205747,1.8764494957864637
neutral_S24,neutral,intensity_max,0.1703670458430109,0.2182396068001095,0.1329842186079013,-0.0016400440747934,0.0003513415659455,0.0010083204010505,-0.3599867823282772,1.974953237744879,0.8074832277083009,1.216430682463031
neutral_S24,neutral,intensity_min,0.2333028570122935,0.1758652266961898,0.0861138599785208,-0.0014932681505511,-0.0022063781961981,0.0034975712916205,0.6669963503021493,-0.2038872080621981,0.2315545711199756,0.3753881172856381
neutral_S24,neutral,intensity_std,0.3494298502783585,0.2073233219575808,0.1332619354213858,0.0013224678031009,-0.0016960804100537,0.0014668156309299,1.0663699868340086,-2.0578920414428405,-0.4957610273044159,-0.6867284653757927
neutral_S24,neutral,speech_rate,0.1810470591008875,0.1932170291380695,0.1316530210399906,0.0008867003462044,0.000277107529917,0.0007484082739296,-0.092439732419701,-0.8145190767155284,-0.4534794045676147,-0.6249835877080004
neutral_S24,neutral,mfcc_centroid_dist,0.11331461084929,0.188163343601856,0.1358656195302166,-1.1946712658643292e-06,-3.53052378655271e-07,9.104240282616466e-07,-0.5509026714143793,0.9244251701221418,0.1867612493538812,0.3099753446965131
neutral_S24,neutral,embedding_cosine_dist,0.1766058791623385,0.1872096781062271,0.0617192263140464,1.892718838841364e-05,-9.19772780985353e-06,3.670941965325591e-05,-0.1718070620317437,-0.766149845568933,-0.4689784538003383,-0.6476172246617843
neutral_S25,neutral,pitch_mean,0.1970046720011163,0.1982123052083568,0.1302313063038758,0.0184609403766995,0.022238956369011,0.0076839991204944,-0.0092729869761321,0.4916731422098882,0.241200077616878,0.3894736840199718
neutral_S25,neutral,pitch_max,0.1761453423411965,0.1896107121906403,0.069758886622901,-0.0861059375131442,-0.051462583341457,0.0645933996981166,-0.1930273044957584,0.5363296301726834,0.1716511628384625,0.2879097194187907
neutral_S25,neutral,pitch_min,0.1649441072775184,0.1970672684365928,0.1094762875981806,0.0248931780444471,0.0380326161207627,0.0049574350454017,-0.2934257441847002,2.6504508795335933,1.1785125676744466,1.7582538132822656
neutral_S25,neutral,pitch_std,0.1665772576264165,0.1763976706606946,0.0756070604792944,-0.015718097218984,-0.0179166906683118,0.0112850764273401,-0.1298875127802049,-0.1948230890134972,-0.162355300896851,-0.1998480086127483
neutral_S25,neutral,intensity_mean,0.3855666234810534,0.2054104185331392,0.1086007510235315,0.0004986527868905,-0.0034219376266977,0.0030332250231085,1.658885442780024,-1.2925484867490356,0.1831684780154941,0.3047287337005738
neutral_S25,neutral,intensity_max,0.1517329426971274,0.1865822816136212,0.1028091380756333,0.0030950485723877,-0.0004972177968278,0.0021912058460048,-0.3389712195705434,-1.6394015997014784,-0.9891864096360108,-1.4072895010744162
neutral_S25,neutral,intensity_min,0.1956647412241996,0.1654264346410527,0.0599206845736398,0.0025034889550887,-0.0006392665895304,0.0030815502140517,0.5046388705053162,-1.019861863775027,-0.2576114966348554,-0.3389529381835596
neutral_S25,neutral,intensity_std,0.2024865213774947,0.2255767031217202,0.1541338089122089,0.0017658134104013,0.0015101469733308,0.0015603876151106,-0.1498060802310876,-0.1638480301911255,-0.1568270552111065,-0.1917749775536376
neutral_S25,neutral,speech_rate,0.1591321946729373,0.1792172084066173,0.0842417213109551,0.0011855255388085,5.287127920359641e-05,0.0008415857768987,-0.238421217196426,-1.345857179025542,-0.792139198110984,-1.1195366859535645
neutral_S25,neutral,mfcc_centroid_dist,0.1600925126169032,0.2242223013081618,0.1676817201067896,2.1041741325440085e-07,-1.1163958304827922e-06,7.979912499542839e-07,-0.382449492111704,-1.6626914691272678,-1.022570480619486,-1.4560410684340446
neutral_S25,neutral,embedding_cosine_dist,0.2322539868652561,0.1896184808081869,0.1046247323009873,7.826926748643286e-06,-1.5505852065870996e-06,3.344251369065104e-05,0.4075088663970408,-0.2804069108552656,0.0635509777708876,0.1300484011715697
neutral_S27,neutral,pitch_mean,0.1944056240926778,0.1690816373148906,0.0564061167876237,0.010294006513125,0.0064983254743543,0.0043582835364652,0.4489581665962805,-0.870911909932597,-0.2109768716681582,-0.2708512659375259
neutral_S27,neutral,pitch_max,0.1710151592776411,0.1917909924691047,0.0915613210010727,0.1329620999064628,0.0549958018945294,0.083432589713818,-0.2269062193982564,-0.9344825358935336,-0.5806943776458949,-0.810758693813215
neutral_S27,neutral,pitch_min,0.2159340878508608,0.1920034364012476,0.0891753550999954,0.0600869164614285,0.0635325302147904,0.0016102685217889,0.2683549891422236,2.1397758862814107,1.2040654377118172,1.7955692882426244
neutral_S27,neutral,pitch_std,0.1957815790303436,0.2162291714405304,0.142650498499044,0.0180823354460332,-0.0029722080637878,0.010286715114281,-0.1433404903967007,-2.046770351459532,-1.0950554209281165,-1.5618925822222829
neutral_S27,neutral,intensity_mean,0.1841221786035711,0.1891703164530272,0.1098558004201394,0.0014173659414521,0.0015322211651491,0.0028388234614008,-0.0459524015131625,0.0404587411858028,-0.0027468301636798,0.0332321066304499
neutral_S27,neutral,intensity_max,0.1553947380177857,0.1990135599946816,0.1071295840766878,0.0050003439434312,0.0016094137583772,0.0034943992964827,-0.4071594448240529,-0.9703900148065944,-0.6887747298153236,-0.9685910495989558
neutral_S27,neutral,intensity_min,0.2469652637264666,0.1677117400626587,0.0768767395204052,-0.0207554384571029,-0.0043476830201429,0.0083307747163262,1.030916817729657,1.969535366837489,1.500226092283573,2.228059864594845
neutral_S27,neutral,intensity_std,0.2469283540930546,0.1769046768995348,0.0658188804391896,-0.0016903294264599,-0.0001575034153877,0.001930772931388,1.0638843554656792,0.7938924283397102,0.9288883919026948,1.3937215839519312
neutral_S27,neutral,speech_rate,0.1432817844520954,0.2416912269848985,0.1408342970291906,-6.296647087631464e-05,-0.000609887720325,0.0004272130513326,-0.698760490936422,-1.2802072589839686,-0.9894838749601952,-1.4077238968914003
neutral_S27,neutral,mfcc_centroid_dist,0.1365038332538564,0.176750867687526,0.1080096817116078,-3.201340839094768e-07,-2.704402156875804e-07,5.808655251612698e-07,-0.3726243221522635,0.0855514160667385,-0.1435364530427624,-0.1723663893326032
neutral_S27,neutral,embedding_cosine_dist,0.1305837834308734,0.1893782008734827,0.0956392645812216,3.779959909059148e-05,2.371918779589061e-05,2.89411896213904e-05,-0.6147518772760759,-0.4865180553702621,-0.550634966323169,-0.7668622074734862
neutral_S29,neutral,pitch_mean,0.1755384428124753,0.1808678252911598,0.0882316418513379,0.0284480371800156,0.0273608426184789,0.0054142639762915,-0.0604021682795387,-0.2008019125586434,-0.130602040419091,-0.1534779533299277
neutral_S29,neutral,pitch_max,0.1726796413794032,0.1840881599693367,0.1021801268253521,0.1288570226837825,0.024134632527976,0.0322799053217212,-0.1116510513774671,-3.244197562293921,-1.6779243068356942,-2.4130701323545147
neutral_S29,neutral,pitch_min,0.1461783702758585,0.1745468751854314,0.0531729978691158,-0.0025724898415345,0.0008923811050656,0.0054262903109753,-0.5335133629177985,0.6385340164332892,0.0525103267577453,0.1139254711122673
neutral_S29,neutral,pitch_std,0.1356235024212112,0.193598186004503,0.1166377818647816,0.0201366199499019,0.0117356239189984,0.0056427362265139,-0.4970489206533602,-1.488816009408553,-0.9929324650309566,-1.4127599564904134
neutral_S29,neutral,intensity_mean,0.2480530933161725,0.1958121182059248,0.1203410214344666,0.0003182175398783,-0.0014780952573063,0.0016804212815523,0.4341077920690265,-1.0689657509724255,-0.3174289794516994,-0.4263058570133898
neutral_S29,neutral,intensity_max,0.3208615521541543,0.17223840361499,0.0719222756276471,0.0036143063052517,0.0015506917063405,0.0015302723072718,2.0664411302641432,-1.3485277026219298,0.3589567138211067,0.5614365517240152
neutral_S29,neutral,intensity_min,0.1681761643779233,0.2080867733690169,0.1350687901094903,0.0001546778728515,-0.0005910659436328,0.0032610737136558,-0.2954835751378318,-0.2286804537295448,-0.2620820144336883,-0.3454813435931366
neutral_S29,neutral,intensity_std,0.2380874684140953,0.2137020768793887,0.1381038047928649,0.0003192990675633,0.0005178654984987,0.0013053088216655,0.1765729160849772,0.1521221856771338,0.1643475508810555,0.2772440779969772
neutral_S29,neutral,speech_rate,0.1583618938519859,0.1782189863894713,0.0696549343008987,-0.0005932579206497,0.0001005307883281,0.0004263019620973,-0.2850780456084532,1.627458399591997,0.6711901769917717,1.017398639727886
neutral_S29,neutral,mfcc_centroid_dist,0.1718438531804193,0.1792811429857006,0.0819335886474312,9.497047619893168e-07,2.1886503660707298e-08,8.100528653414462e-07,-0.090772172048813,-1.1453798857158837,-0.6180760288823482,-0.8653480244305077
neutral_S29,neutral,embedding_cosine_dist,0.2182671599060699,0.1885337639920358,0.0857413973907206,2.402180516695075e-07,1.060911035858002e-05,3.056219381963148e-05,0.3467799315019328,0.3392718588235018,0.3430258951627173,0.5381723914212487
neutral_S30,neutral,pitch_mean,0.1161750326908835,0.1807590638630917,0.0791008442771843,-0.0002264176748739,0.0161579544583645,0.0087241271183071,-0.8164771408241049,1.8780528883923184,0.5307878737841066,0.8123657560611932
neutral_S30,neutral,pitch_max,0.154502019262478,0.2168001068438464,0.14407011102748,0.0714866531111901,-0.0527562604246258,0.0868566107078746,-0.4324150730298641,-1.4304370447251606,-0.9314260588775124,-1.3229406620094453
neutral_S30,neutral,pitch_min,0.1531924128586777,0.1857615764777156,0.1102824240977563,-0.0312952953890305,-0.0110121768116547,0.0180360590579848,-0.2953250609559326,1.1245870570819738,0.4146309980630206,0.6427390573340195
neutral_S30,neutral,pitch_std,0.4365189227007313,0.1800714607105408,0.0575186904416274,-0.0060915214898448,-0.014434781784118,0.0136984024534189,4.45850661795656,-0.6090681247425942,1.924719246606983,2.847957498317905
neutral_S30,neutral,intensity_mean,0.1838965190320681,0.1757968475233776,0.0632455490173913,-0.008620725956814,0.0018999664613665,0.0095664068550409,0.1280670598094303,1.0997538132759586,0.6139104365426944,0.9337516475372843
neutral_S30,neutral,intensity_max,0.1173586278833136,0.1781728788434717,0.0735556077608478,0.0026975424170068,-0.0005495948884146,0.0021763923846036,-0.8267792600923668,-1.4919815601233235,-1.159380410107845,-1.655827921757572
neutral_S30,neutral,speech_rate,0.1944157201538179,0.2091754926525174,0.1453292558110712,9.97425999147669e-05,2.51192477543275e-05,0.0006716838205211,-0.1015609170798155,-0.1110989276212515,-0.1063299223505335,-0.1180327914871475
neutral_S30,neutral,mfcc_centroid_dist,0.1646864365142507,0.2147715934101828,0.1543808001837115,1.0573951607562175e-06,-1.7793315772072013e-07,9.82735668925382e-07,-0.3244260739439833,-1.2570301023343995,-0.7907280881391915,-1.1174760078871973
neutral_S30,neutral,embedding_cosine_dist,0.1374995122589732,0.1812040771075931,0.0498148303263721,6.035690119280925e-05,-5.007215792324516e-06,4.249860287040154e-05,-0.8773404338081744,-1.538029783813366,-1.20768510881077,-1.7263684431268165
neutral_S31,neutral,pitch_mean,0.2099088652043885,0.1839827139208353,0.0798623710319022,-0.0209086195007944,-0.0090404751416385,0.0080639809368803,0.32463538145138,1.471747571336312,0.898191476393846,1.3488941348099968
neutral_S31,neutral,pitch_max,0.3553129587308942,0.1775593567218372,0.0724930530932753,0.1025836251828596,0.1877290399434803,0.0735234333762653,2.4520087708313945,1.1580717990260123,1.8050402849287035,2.6731874121688226
neutral_S31,neutral,pitch_min,0.1637940436954176,0.170842247400704,0.0683521304961471,0.0357426989049642,0.0407509719747884,0.0103050752143357,-0.1031160792520385,0.4860006322765158,0.1914422765122386,0.3168111620219637
neutral_S31,neutral,pitch_std,0.1780050639358408,0.1968259020379485,0.1286676878485879,-0.0358277408140907,-0.0033300708851267,0.0142620070581524,-0.1462747828674395,2.2786182755664672,1.0661717463495135,1.594199791207803
neutral_S31,neutral,intensity_mean,0.2946477777739169,0.199656545281307,0.1015996320686057,0.0077774266667581,-0.004947529521219,0.0035733692399995,0.9349564615398068,-3.561052702177198,-1.3130481203186954,-1.8802326005354355
neutral_S31,neutral,intensity_max,0.184051679753039,0.1702235381553349,0.0549355684133115,0.0073601836933679,-0.0048593845366343,0.0029912433923423,0.2517156370107455,-4.085113321532034,-1.916698842260644,-2.76175836912754
neutral_S31,neutral,intensity_min,0.1370322079003487,0.1963837518153802,0.1007545080463732,-0.0001244877014332,-0.0056207397268722,0.0025165063750538,-0.5890708521718393,-2.184080310673362,-1.3865755814226006,-1.9876065326890016
neutral_S31,neutral,intensity_std,0.1680402562238296,0.2092465586476589,0.0885422015106417,0.0013460927429633,-8.152265838069006e-05,0.0010023717472572,-0.4653860161685364,-1.424237470030843,-0.9448117430996896,-1.3424881008564091
neutral_S31,neutral,speech_rate,0.2037953195854854,0.1767552360623173,0.0969629476398557,-0.0008508176294712,-0.000285726866104,0.0004629544670156,0.278870271390693,1.2206184487429483,0.7497443600668207,1.1321132157141245
neutral_S31,neutral,mfcc_centroid_dist,0.3888591682332684,0.2238102485093257,0.1294576004476371,-1.8947786609504065e-06,-6.131251877833084e-07,6.587996648186915e-07,1.274926455868472,1.9454373485751884,1.61018190222183,2.3886309967806376
neutral_S31,neutral,embedding_cosine_dist,0.3389333286387523,0.2231651793911599,0.1609913574631737,4.323744520217995e-06,1.0800069275272737e-05,3.560500074665304e-05,0.7190954289212328,0.1818936840118879,0.4504945564665603,0.6951114802219166
neutral_S35,neutral,pitch_mean,0.1532938155473068,0.1875011632425341,0.0942174388382829,-0.0072834381734371,-0.0070198623312013,0.002902865027668,-0.3630681126234137,0.0907985179206015,-0.136134797351406,-0.1615575722716596
neutral_S35,neutral,pitch_max,0.1477906590155568,0.1772907410282108,0.0758691008007797,-0.0168116173760741,-0.0218466777961223,0.0236973156113285,-0.3888286759865069,-0.2124738726795362,-0.3006512743330216,-0.4018049679025895
neutral_S35,neutral,pitch_min,0.1814418567426931,0.2097819420805058,0.1498932432059742,-0.0054960354809528,-0.0086643883941373,0.0027223734948942,-0.1890684645395889,-1.1638200706577302,-0.6764442675986595,-0.9505845770022312
neutral_S35,neutral,pitch_std,0.1818028369136669,0.1825898208886397,0.1007624315767187,-0.0120207216413388,-0.0084397361066886,0.0035756985551494,-0.007810291620182,1.001478586468981,0.4968341474243994,0.7627823071596193
neutral_S35,neutral,intensity_mean,0.1774258067374235,0.2113480528049577,0.143087960703296,0.0019050362694923,0.0002923411216181,0.0011271451974053,-0.2370726782379308,-1.4307785293204824,-0.8339256037792067,-1.18055838614284
neutral_S35,neutral,intensity_max,0.2251987706534325,0.19807436592032,0.1170350635002668,0.0016308576002408,-0.0004621299882737,0.0008026652927768,0.2317630624693143,-2.607547139946544,-1.1878920387386147,-1.6974641435477094
neutral_S35,neutral,intensity_min,0.1459929393097731,0.1911191356150207,0.1014505982076908,-0.0011636990971091,-0.0003942662465943,0.0009829429902761,-0.4448095634967546,0.7827848187804597,0.1689876276418525,0.2840200944651249
neutral_S35,neutral,intensity_std,0.1890001820285985,0.1805476295359458,0.1130320955190053,-4.808888616308131e-05,0.0003462053240511,0.0004483857335896,0.0747801096125965,0.8793638616858229,0.4770719856492097,0.733923143715115
neutral_S35,neutral,speech_rate,0.1711016239927635,0.2014301833666616,0.1145710339672042,-0.0001796178856217,-2.593464878799008e-05,0.0002740650950902,-0.2647140234640775,0.5607545053598666,0.1480202409478945,0.2534009118833527
neutral_S35,neutral,mfcc_centroid_dist,0.1718965519503578,0.2096446241938161,0.1376283591186081,8.142733234494038e-08,6.336163836108681e-10,2.707731978585911e-07,-0.2742753926966972,-0.2983815111698141,-0.2863284519332557,-0.380889003479083
neutral_S35,neutral,embedding_cosine_dist,0.1865207851275125,0.2188557060770823,0.1557237804185275,7.148012307524948e-06,1.464442945362417e-06,1.5381705096525018e-05,-0.2076427945858081,-0.3695019067454715,-0.2885723506656398,-0.3841658231411956
neutral_S37,neutral,pitch_mean,0.1824919334938094,0.1995746242823484,0.1054968094690377,0.0134593659415417,0.0402098476462255,0.0119068303177527,-0.1619261366719588,2.246650115169584,1.0423619892488123,1.5594298262839386
neutral_S37,neutral,pitch_max,0.1469874110421583,0.187120972127288,0.0568944592013977,-0.0481033528533087,-0.0635629990201502,0.1238676688642119,-0.7054036833896785,-0.1248077590270057,-0.4151057212083421,-0.5689455685565119
neutral_S37,neutral,pitch_min,0.2309849694593934,0.2394719570505104,0.1630877348851141,0.0094216329215795,0.0203341845511261,0.0047079304997273,-0.0520393982851965,2.3179083952447246,1.132934498479764,1.6916950550179948
neutral_S37,neutral,pitch_std,0.1367206695138592,0.1739191943379198,0.0597901111310218,0.0243228223870649,0.0002836967971011,0.0147087042358938,-0.6221517926692788,-1.6343469284874783,-1.1282493605783783,-1.6103664961913795
neutral_S37,neutral,intensity_mean,0.2125950021550582,0.1869954136220062,0.117159255898564,0.0012827570008077,0.0007676379221792,0.001885110876139,0.2185024848161891,-0.2732566477381659,-0.0273770814609883,-0.0027360458396213
neutral_S37,neutral,intensity_max,0.1950461348584355,0.1807537576059354,0.1153383490898215,-0.0007469490836303,-9.219617464748122e-05,0.0017147988364468,0.1239169570683701,0.3818249085936627,0.2528709328310164,0.406516916536407
neutral_S37,neutral,intensity_min,0.1613047663328971,0.1940293901582786,0.1089493481612647,0.0078299441531243,0.0023238607482994,0.0021800464228628,-0.3003654852247778,-2.525672548566376,-1.413019016895577,-2.0262225219228767
neutral_S37,neutral,intensity_std,0.184820402777536,0.1600920401623511,0.0502263425293963,0.001944980776779,0.000862647743535,0.0011051825670761,0.4923385094328136,-0.979325104726768,-0.2434932976469772,-0.3183357902840456
neutral_S37,neutral,speech_rate,0.1650467868695031,0.2193408062963858,0.1460408560867243,0.0005376671674488,0.0007926963827344,0.0004494226620477,-0.3717728098953416,0.5674596250300618,0.09784340756736,0.1801264669046431
neutral_S37,neutral,mfcc_centroid_dist,0.2178648110259313,0.1747238494816354,0.0636445666112212,1.6860570790798368e-07,9.160372521845402e-09,3.814570890335303e-07,0.6778420192225756,-0.4179902273938942,0.1299258959143407,0.2269773016181964
neutral_S37,neutral,embedding_cosine_dist,0.2476247955739844,0.1681355507514548,0.0697898669963198,-1.5495373003170353e-05,-4.752082917864468e-06,1.8531933194181583e-05,1.138979743674268,0.5797177214452146,0.8593487325597413,1.2921711352873055
arguing_S01,arguing,pitch_mean,0.1431617676117981,0.1757871429193801,0.0663387118288914,-0.0899728722190126,-0.07797777147736,0.0110565360665507,-0.4917999522169379,1.084887768597014,0.296543908190038,0.4702936201344984
arguing_S01,arguing,pitch_max,0.202569328819101,0.2125619462338033,0.1481022349273979,-0.1015837552451571,-0.0549158066427412,0.0481174601074199,-0.0674710777970423,0.9698755607264384,0.451202241464698,0.6961449297635613
arguing_S01,arguing,pitch_min,0.2395851751417295,0.2083381079155678,0.1496631841447604,-0.0110269024021959,-0.0108284078914551,0.0274005533943469,0.2087825900853361,0.0072441788997499,0.108013384492543,0.1949779305071302
arguing_S01,arguing,pitch_std,0.2443533660645792,0.2121259492759593,0.1200033143998579,-0.0177745200955305,-0.021058040763948,0.0112915082341173,0.2685543890999236,-0.2907955784415353,-0.0111205946708058,0.0210036955231018
arguing_S01,arguing,intensity_mean,0.148726165954066,0.2009179670610392,0.1223152446881963,0.004295097456044,0.0013256297149806,0.0054983567568329,-0.4266990696050976,-0.5400645815448756,-0.4833818255749866,-0.6686508172881932
